track_popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,key,mode
63,0.549,0.725,-7.239,0.397,0.0539,3.52e-05,0.148,0.547,108.822,206267,1,1
41,0.389,0.805,-6.716,0.332,0.727,0.00034,0.0987,0.376,139.073,172194,1,1
50,0.686,0.633,-8.321,0.2,0.0518,1.09e-05,0.083,0.218,85.955,198763,1,0
44,0.698,0.83,-5.668,0.093,0.00471,0.0,0.151,0.686,155.029,243206,1,1
40,0.495,0.663,-6.649,0.185,0.0411,0.0,0.144,0.128,86.728,277239,1,1
37,0.579,0.735,-7.266,0.0489,0.341,0.0,0.088,0.411,137.98,260952,7,0
44,0.621,0.725,-4.496,0.267,0.367,0.0,0.104,0.153,155.974,297614,7,1
42,0.241,0.722,-5.161,0.0426,0.0145,0.001,0.306,0.142,115.869,240335,4,0
51,0.72,0.691,-6.266,0.0328,0.0486,2.16e-05,0.174,0.34,115.966,266978,1,1
36,0.58,0.758,-4.605,0.174,0.229,2.43e-05,0.131,0.188,103.847,360666,9,0
40,0.675,0.703,-7.117,0.32,0.144,3.33e-06,0.0912,0.421,79.97,254361,2,1
40,0.514,0.717,-5.987,0.249,0.209,0.0,0.169,0.333,140.9,311626,9,0
33,0.401,0.834,-5.546,0.161,0.244,0.0,0.365,0.17,129.443,244766,11,0
39,0.527,0.772,-5.313,0.0765,0.0248,4.81e-06,0.108,0.438,97.948,264520,9,1
69,0.808,0.647,-6.947,0.166,0.0716,0.000466,0.205,0.29,110.036,266000,11,0
48,0.709,0.505,-8.627,0.212,0.503,0.000422,0.179,0.71,77.947,62375,3,1
56,0.7,0.435,-9.769,0.0526,0.00829,0.00012,0.0925,0.645,125.894,275500,7,1
50,0.775,0.308,-12.652,0.0905,0.215,1.43e-05,0.104,0.633,75.954,202691,6,1
51,0.659,0.493,-9.161,0.0357,0.147,3.46e-06,0.114,0.497,92.989,213375,4,1
50,0.625,0.699,-10.665,0.478,0.059,0.0,0.231,0.381,147.956,158108,7,1
49,0.611,0.795,-8.59,0.0485,0.184,0.0313,0.321,0.396,75.015,195200,0,0
54,0.594,0.454,-8.757,0.0473,0.0392,0.000954,0.32,0.28,75.012,295000,5,1
71,0.945,0.702,-5.016,0.12,0.591,0.000538,0.0788,0.678,119.887,259000,11,0
63,0.416,0.412,-11.262,0.0361,0.511,0.000423,0.241,0.409,116.84,154406,9,1
65,0.687,0.672,-5.975,0.0573,0.198,0.0,0.175,0.792,80.035,261000,0,0
67,0.396,0.496,-11.728,0.0356,0.833,0.00534,0.0996,0.679,165.647,256653,2,0
20,0.514,0.705,-6.841,0.0895,0.209,0.0,0.743,0.832,168.301,284706,5,1
84,0.765,0.523,-4.333,0.03,0.184,3.56e-05,0.132,0.394,104.988,217307,2,1
15,0.767,0.845,-8.416,0.133,0.539,3.59e-05,0.0928,0.906,110.0,244000,1,1
30,0.599,0.578,-4.621,0.19,0.799,2.14e-06,0.0668,0.727,108.74,241640,6,0
32,0.571,0.698,-6.786,0.109,0.0839,0.00319,0.127,0.909,132.215,320027,0,1
39,0.76,0.822,-3.965,0.0315,0.461,1.29e-05,0.329,0.872,105.966,280307,9,0
34,0.509,0.855,-4.531,0.096,0.505,0.00012,0.131,0.638,172.484,314947,4,0
26,0.624,0.521,-7.135,0.0303,0.626,9.86e-06,0.0842,0.45,133.939,221000,0,1
44,0.753,0.697,-3.684,0.0578,0.187,0.0,0.265,0.891,75.02,210259,9,1
19,0.732,0.656,-6.74,0.0556,0.538,0.0,0.0859,0.752,85.045,208158,5,1
23,0.751,0.636,-5.494,0.0507,0.803,0.00231,0.153,0.789,104.892,361533,1,1
1,0.686,0.726,-5.321,0.0369,0.546,0.0,0.362,0.454,129.999,286067,7,1
50,0.658,0.689,-5.729,0.0458,0.665,1.12e-05,0.0946,0.874,195.042,203227,10,1
55,0.799,0.843,-4.424,0.053,0.0338,3.33e-05,0.199,0.96,110.726,253347,11,0
60,0.6,0.633,-7.507,0.0667,0.741,0.0736,0.0478,0.966,120.627,291947,4,0
47,0.753,0.723,-4.508,0.0569,0.333,5.92e-06,0.0749,0.722,87.001,247425,1,0
49,0.674,0.812,-5.928,0.175,0.281,0.0,0.13,0.702,120.15,284266,11,0
47,0.704,0.949,-1.163,0.0378,0.553,0.0,0.363,0.899,94.966,273160,4,0
36,0.727,0.6,-5.869,0.0267,0.326,0.0,0.348,0.676,125.054,239387,9,1
49,0.79,0.89,-5.238,0.0729,0.569,2.71e-05,0.114,0.795,95.088,235213,0,0
13,0.614,0.584,-8.449,0.0498,0.663,0.000304,0.167,0.931,96.76,201467,7,1
11,0.808,0.965,-3.679,0.0317,0.0028,0.0,0.536,0.974,120.012,228000,10,0
12,0.5,0.547,-4.989,0.0315,0.364,0.00026,0.123,0.274,79.977,321000,5,1
0,0.788,0.522,-11.451,0.166,0.102,0.000196,0.0985,0.6,164.306,194117,1,0
49,0.812,0.549,-7.285,0.0625,0.589,3.44e-05,0.0978,0.668,79.97,208611,3,1
42,0.8,0.911,-5.926,0.129,0.222,0.0,0.203,0.856,120.066,240551,11,0
27,0.586,0.747,-4.857,0.114,0.415,0.0,0.207,0.774,119.924,205400,9,0
47,0.78,0.856,-3.638,0.0591,0.223,0.0,0.0817,0.88,101.979,199213,5,1
51,0.833,0.918,-4.401,0.0327,0.0646,2.49e-05,0.147,0.967,128.023,250373,2,0
54,0.859,0.709,-8.906,0.281,0.079,3.89e-06,0.067,0.885,83.681,264173,10,0
36,0.677,0.897,-5.242,0.0461,0.281,0.0,0.068,0.815,90.982,273400,5,1
42,0.777,0.857,-4.362,0.0441,0.303,0.0,0.0978,0.77,97.514,277733,4,0
16,0.808,0.658,-9.102,0.111,0.187,0.00012,0.139,0.641,94.992,251925,6,0
36,0.906,0.456,-6.59,0.0555,0.735,0.0112,0.494,0.929,125.291,175653,10,1
40,0.485,0.651,-9.712,0.107,0.855,0.0152,0.0958,0.588,172.23,196933,5,1
39,0.514,0.631,-8.591,0.0354,0.295,1.64e-05,0.0294,0.92,94.828,260267,8,1
35,0.571,0.489,-10.132,0.0376,0.57,0.00884,0.0888,0.64,100.634,275827,4,0
18,0.494,0.435,-13.297,0.0839,0.26,0.0,0.215,0.819,88.571,208797,11,0
46,0.672,0.853,-4.198,0.0638,0.603,8.92e-06,0.0274,0.891,98.691,280320,2,0
56,0.724,0.942,-4.585,0.049,0.419,3.53e-06,0.0682,0.81,100.027,307336,0,1
48,0.721,0.941,-3.649,0.0541,0.552,0.0,0.157,0.789,103.024,277524,0,0
6,0.824,0.683,-4.361,0.0322,0.165,5.6e-06,0.784,0.964,134.976,214781,6,0
20,0.69,0.727,-9.256,0.0295,0.192,0.00458,0.0595,0.705,126.997,196293,10,1
22,0.804,0.495,-12.448,0.153,0.33,0.0,0.343,0.86,89.998,284761,9,0
16,0.825,0.512,-11.777,0.0919,0.526,0.0,0.0862,0.943,90.041,290769,7,1
19,0.73,0.695,-6.837,0.0347,0.76,0.0,0.328,0.815,140.016,200267,0,0
36,0.597,0.28,-10.396,0.0593,0.803,0.0,0.089,0.528,77.565,258093,0,0
49,0.697,0.752,-4.53,0.0773,0.313,0.000235,0.0578,0.715,93.019,305186,11,0
19,0.686,0.573,-7.304,0.0518,0.877,0.0267,0.134,0.764,129.434,178427,9,1
0,0.646,0.837,-9.621,0.0456,0.078,0.768,0.0597,0.781,131.054,435508,5,1
0,0.475,0.469,-8.122,0.0378,0.244,3.28e-06,0.384,0.661,126.804,120680,2,0
8,0.478,0.649,-8.086,0.377,0.27,4.92e-05,0.302,0.589,77.206,264120,5,0
54,0.676,0.704,-8.534,0.0329,0.000362,0.0709,0.139,0.812,129.594,213840,10,1
69,0.611,0.47,-9.135,0.0356,0.579,0.0,0.581,0.97,85.527,134800,4,1
11,0.398,0.249,-12.719,0.0414,0.906,5.71e-06,0.189,0.349,142.239,163360,1,1
70,0.638,0.867,-6.469,0.0331,0.144,0.000733,0.0846,0.805,115.692,243373,2,1
59,0.484,0.59,-6.663,0.0283,0.795,0.00306,0.155,0.324,140.588,201067,9,1
6,0.418,0.306,-12.679,0.0289,0.746,3.98e-05,0.0995,0.19,71.251,254493,10,1
60,0.615,0.91,-4.248,0.0347,0.5,0.511,0.281,0.77,111.013,226333,11,1
61,0.494,0.735,-8.347,0.0345,0.00401,3.14e-06,0.544,0.742,132.526,283000,5,1
36,0.251,0.917,-5.552,0.118,0.000678,0.000453,0.217,0.504,127.112,149707,2,1
45,0.658,0.757,-8.751,0.0455,0.0904,0.0076,0.188,0.808,107.418,256613,10,0
53,0.47,0.913,-10.196,0.0343,6.59e-05,0.267,0.222,0.977,130.425,145533,7,1
0,0.394,0.256,-16.528,0.056,0.885,0.000133,0.249,0.22,204.527,228160,9,1
50,0.82,0.613,-9.152,0.0606,0.0208,0.000101,0.372,0.816,117.602,479440,0,1
61,0.75,0.785,-10.926,0.0591,0.0278,0.0,0.0601,0.752,126.361,286667,6,1
73,0.536,0.901,-7.211,0.0374,0.00145,0.0186,0.06,0.666,87.559,276880,9,1
25,0.168,0.326,-9.981,0.0324,0.721,0.0006,0.316,0.322,174.794,182400,5,1
59,0.789,0.683,-8.835,0.086,0.48,0.0,0.35,0.882,92.311,233613,8,1
17,0.571,0.387,-12.372,0.459,0.0549,0.0,0.0803,0.196,164.977,246587,8,1
51,0.394,0.243,-14.664,0.0302,0.658,0.00603,0.085,0.504,173.365,222400,3,1
22,0.785,0.476,-12.061,0.0433,0.0957,0.0317,0.0407,0.865,119.993,203360,5,0
44,0.758,0.55,-11.776,0.0383,0.0716,1.4e-05,0.0889,0.833,95.686,173067,8,0
67,0.634,0.677,-7.19,0.0448,0.318,0.0,0.0902,0.939,95.792,179120,2,1
59,0.913,0.481,-8.459,0.0998,0.392,7.48e-05,0.0279,0.878,103.62,184467,11,1
70,0.737,0.495,-13.489,0.027,0.0588,9.12e-06,0.0542,0.967,104.409,197147,1,1
62,0.513,0.826,-8.407,0.0574,0.555,3.48e-05,0.366,0.539,94.582,177227,8,0
50,0.667,0.521,-13.212,0.115,0.202,6.55e-05,0.0723,0.856,117.917,307573,9,0
13,0.453,0.213,-13.656,0.0279,0.554,3.68e-06,0.0506,0.0955,64.177,203000,4,1
71,0.404,0.43,-12.327,0.224,0.538,0.0,0.0802,0.641,180.061,148053,4,1
17,0.773,0.641,-10.375,0.0421,0.0154,0.00104,0.302,0.66,116.287,197573,0,1
78,0.377,0.682,-8.039,0.0299,0.000894,0.00217,0.0504,0.288,108.736,285133,7,1
63,0.82,0.464,-8.45,0.0481,0.156,0.0,0.101,0.872,109.374,207307,11,1
48,0.584,0.435,-11.736,0.0263,0.301,0.00734,0.126,0.399,132.439,266320,10,0
52,0.542,0.461,-7.071,0.0286,0.465,0.0,0.177,0.629,94.214,164560,2,0
5,0.599,0.164,-23.035,0.0475,0.888,0.000612,0.121,0.317,125.388,280493,0,1
0,0.881,0.582,-14.07,0.0444,0.0789,0.00289,0.0686,0.898,119.579,246133,7,0
64,0.647,0.868,-6.427,0.105,0.0876,0.124,0.129,0.803,121.822,242240,0,0
37,0.2,0.943,-8.217,0.0544,0.0125,0.0,0.139,0.778,203.243,313800,9,1
56,0.786,0.627,-11.177,0.0339,0.00737,0.00186,0.181,0.831,126.461,312907,9,1
71,0.483,0.721,-6.836,0.032,0.729,0.0,0.189,0.562,95.261,369600,0,1
65,0.887,0.904,-5.107,0.0703,0.079,0.0101,0.0165,0.89,107.955,244827,5,0
65,0.654,0.641,-9.771,0.0482,0.00535,0.00321,0.209,0.794,114.696,247600,8,1
73,0.55,0.824,-5.988,0.0334,0.448,0.000127,0.366,0.777,114.512,214733,2,1
2,0.496,0.596,-12.564,0.047,0.51,0.0,0.22,0.905,92.733,125533,0,1
10,0.867,0.73,-6.605,0.0496,0.45,0.0143,0.0817,0.917,132.57,346133,9,1
57,0.507,0.763,-12.732,0.0945,0.172,0.886,0.324,0.708,176.193,186853,0,1
46,0.687,0.589,-10.491,0.113,0.635,5.26e-06,0.137,0.686,92.021,192400,7,1
72,0.66,0.512,-7.183,0.0294,0.313,0.0,0.283,0.852,133.607,177533,0,1
77,0.751,0.501,-12.151,0.0552,0.234,0.112,0.0467,0.902,167.058,190627,5,1
13,0.524,0.543,-9.889,0.0397,0.734,0.0,0.275,0.877,128.091,125507,11,1
13,0.472,0.712,-9.301,0.0758,0.318,0.0,0.0824,0.693,192.915,167933,10,1
65,0.581,0.78,-7.053,0.0567,0.508,1.07e-05,0.0799,0.561,123.711,203680,4,1
48,0.507,0.389,-9.221,0.0306,0.753,0.000115,0.178,0.249,132.79,270574,10,0
53,0.476,0.604,-10.85,0.117,0.11,4.15e-05,0.134,0.583,87.304,395373,0,0
41,0.727,0.387,-12.333,0.0412,0.248,0.0102,0.0625,0.966,160.395,150400,1,1
66,0.397,0.499,-10.972,0.0685,0.0766,1.55e-06,0.111,0.367,171.067,327400,2,1
2,0.81,0.827,-4.093,0.029,0.59,0.0142,0.198,0.919,102.816,156200,9,0
59,0.565,0.962,-2.981,0.064,0.437,0.0,0.056,0.906,148.808,160227,8,1
61,0.618,0.588,-11.624,0.0735,0.0128,0.0266,0.351,0.768,86.903,146973,2,1
69,0.774,0.641,-10.193,0.0799,0.0765,0.0,0.0867,0.875,113.256,214200,1,1
66,0.734,0.581,-6.619,0.032,0.24,0.000585,0.0298,0.962,119.337,258693,9,0
52,0.666,0.733,-5.884,0.0563,0.138,0.000349,0.0892,0.597,101.858,304733,9,1
64,0.816,0.514,-8.741,0.0339,0.767,0.949,0.0899,0.912,136.837,176333,10,1
57,0.392,0.213,-12.494,0.0415,0.903,1.01e-06,0.12,0.312,100.518,203507,9,1
66,0.739,0.917,-4.459,0.0504,0.177,0.119,0.0834,0.749,110.163,325267,5,1
47,0.821,0.611,-9.795,0.0555,0.414,0.000152,0.0943,0.96,97.264,444133,10,1
0,0.659,0.534,-9.913,0.246,0.614,0.0,0.125,0.764,74.345,278000,1,1
58,0.518,0.376,-18.248,0.0431,0.933,0.86,0.0976,0.744,158.089,233560,9,0
38,0.747,0.777,-7.374,0.123,0.0582,0.0,0.339,0.757,116.142,307267,8,1
58,0.865,0.652,-9.046,0.143,0.566,0.000919,0.0833,0.829,90.081,169533,5,1
56,0.719,0.615,-13.674,0.122,0.0345,0.0492,0.0573,0.961,170.888,283573,0,1
50,0.662,0.909,-5.817,0.057,0.372,5.78e-05,0.0841,0.714,91.453,203373,9,0
51,0.899,0.491,-11.043,0.258,0.148,3.82e-06,0.411,0.826,107.706,287107,6,0
0,0.664,0.743,-9.364,0.0326,0.117,2.9e-05,0.192,0.824,113.071,199933,4,1
8,0.86,0.444,-15.009,0.131,0.589,0.206,0.0861,0.909,91.955,208240,11,0
61,0.717,0.665,-9.503,0.0523,0.0659,0.0,0.326,0.774,105.693,348067,9,1
59,0.376,0.67,-9.273,0.0854,0.0727,2.52e-06,0.0718,0.837,185.503,169293,10,1
54,0.784,0.708,-9.141,0.11,0.457,7.5e-05,0.0913,0.749,120.109,233600,2,1
63,0.808,0.85,-8.772,0.0868,0.115,0.000109,0.316,0.717,106.855,186533,5,1
0,0.755,0.701,-5.894,0.226,0.196,0.000966,0.0375,0.738,112.798,200387,9,1
53,0.768,0.853,-5.915,0.0427,0.0548,0.13,0.0188,0.889,107.234,239908,10,0
64,0.831,0.782,-10.48,0.0595,0.0731,0.0171,0.032,0.631,107.877,208893,4,0
54,0.9,0.709,-12.683,0.0636,0.296,0.00047,0.0863,0.897,105.822,291320,9,1
1,0.65,0.744,-11.732,0.0601,0.354,0.0188,0.315,0.846,107.297,276333,5,1
53,0.883,0.664,-10.395,0.411,0.225,2.3e-06,0.941,0.8,118.104,250200,4,1
67,0.814,0.672,-12.068,0.0619,0.0435,0.0,0.061,0.933,109.394,300000,9,1
6,0.643,0.628,-12.075,0.0748,0.0443,0.00613,0.0359,0.894,100.392,245493,10,0
61,0.676,0.692,-13.093,0.052,0.668,0.00915,0.13,0.799,102.516,170160,9,1
64,0.706,0.727,-8.714,0.0456,0.114,7.7e-05,0.174,0.965,119.55,248133,11,1
55,0.851,0.669,-9.562,0.0379,0.239,0.0852,0.108,0.911,126.624,300693,10,1
2,0.864,0.844,-9.354,0.0433,0.206,0.000603,0.344,0.887,122.644,252640,11,0
2,0.689,0.315,-19.756,0.0874,0.816,0.109,0.0903,0.723,119.943,415800,5,0
12,0.704,0.735,-10.426,0.0594,0.28,0.149,0.475,0.681,105.182,346667,10,1
54,0.623,0.824,-8.971,0.0479,0.0195,0.13,0.0491,0.574,111.356,279933,6,0
4,0.612,0.817,-10.13,0.0741,0.196,0.0,0.055,0.467,115.132,290160,0,1
49,0.88,0.57,-13.145,0.0821,0.292,0.0388,0.0674,0.791,106.035,147000,2,1
59,0.811,0.647,-10.989,0.0498,0.0823,0.681,0.0572,0.99,139.787,191560,0,1
4,0.716,0.85,-9.949,0.0426,0.0631,0.00133,0.19,0.821,125.476,222447,8,1
53,0.562,0.523,-6.709,0.0383,0.361,8.74e-06,0.207,0.527,83.939,191479,4,0
74,0.628,0.874,-1.818,0.0613,0.391,0.0,0.337,0.691,81.967,166829,1,0
54,0.774,0.603,-7.367,0.0711,0.168,0.0,0.288,0.646,89.998,162867,9,0
60,0.789,0.715,-3.804,0.339,0.279,0.0,0.0938,0.907,91.803,222378,9,0
56,0.726,0.443,-6.985,0.0454,0.387,0.0,0.0735,0.261,123.869,182416,11,1
32,0.783,0.608,-6.913,0.0354,0.166,0.0,0.107,0.64,117.988,211541,4,0
47,0.674,0.575,-7.716,0.0388,0.413,0.0,0.0886,0.669,119.992,176000,11,0
70,0.738,0.596,-6.958,0.0672,0.232,1.09e-06,0.221,0.457,94.017,164760,7,1
67,0.615,0.699,-5.5,0.063,0.688,0.0,0.142,0.464,167.993,198847,4,0
69,0.596,0.607,-6.682,0.209,0.34,0.0,0.0808,0.446,129.252,217732,5,0
67,0.893,0.482,-7.716,0.0602,0.0848,0.0,0.496,0.692,105.066,173914,5,1
57,0.639,0.493,-10.424,0.138,0.698,0.0,0.106,0.483,89.973,133000,2,0
43,0.558,0.528,-6.356,0.0356,0.836,0.0,0.118,0.58,79.397,143931,7,1
62,0.722,0.606,-8.979,0.233,0.569,0.0,0.0971,0.65,89.023,226731,4,0
55,0.563,0.692,-3.294,0.0981,0.357,0.0,0.126,0.476,123.065,260244,2,0
50,0.808,0.588,-6.491,0.113,0.127,0.0,0.113,0.771,149.969,169600,0,1
46,0.668,0.42,-9.187,0.034,0.72,0.0,0.0837,0.781,124.051,193558,3,0
47,0.598,0.407,-13.918,0.0695,0.523,0.0,0.121,0.673,60.01,194500,3,0
47,0.553,0.536,-5.726,0.157,0.0585,0.0,0.0513,0.436,199.755,205105,6,0
69,0.841,0.303,-14.794,0.389,0.313,7.14e-06,0.0926,0.32,128.061,232525,9,1
68,0.757,0.547,-5.509,0.0353,0.462,0.0,0.0789,0.527,101.023,386139,7,0
34,0.795,0.555,-6.391,0.13,0.33,0.0,0.0737,0.61,71.004,145507,8,0
47,0.589,0.457,-10.544,0.258,0.617,0.0,0.128,0.72,101.616,172960,6,0
47,0.656,0.655,-7.822,0.0938,0.375,0.0,0.699,0.421,147.927,183582,7,0
46,0.796,0.339,-11.581,0.204,0.344,1.78e-06,0.16,0.579,99.993,165850,7,1
51,0.782,0.724,-4.904,0.158,0.145,0.0,0.325,0.805,127.985,256106,9,0
47,0.769,0.713,-5.476,0.0822,0.453,0.0,0.0753,0.379,120.03,407166,6,0
36,0.776,0.442,-6.269,0.0514,0.0702,0.00496,0.0754,0.588,95.971,195625,6,1
63,0.881,0.595,-9.781,0.0714,0.282,0.000117,0.112,0.911,130.019,149113,11,1
45,0.508,0.63,-7.589,0.0521,0.133,0.0,0.119,0.198,89.962,210694,4,0
50,0.658,0.426,-7.338,0.135,0.146,0.0,0.115,0.426,74.478,181800,0,0
47,0.715,0.682,-7.282,0.147,0.561,0.0,0.166,0.781,90.011,185891,0,0
42,0.797,0.453,-10.412,0.0473,0.381,0.0,0.156,0.475,146.045,167733,5,1
69,0.822,0.51,-6.954,0.0634,0.342,0.0,0.401,0.339,134.853,170667,5,0
70,0.689,0.619,-6.164,0.358,0.178,0.0,0.375,0.71,95.922,172700,7,1
39,0.591,0.639,-5.166,0.0925,0.22,0.0,0.088,0.318,75.563,180817,2,0
79,0.417,0.767,-3.31,0.194,0.0778,0.0,0.113,0.152,72.573,189600,9,1
45,0.712,0.312,-11.511,0.0413,0.609,0.0,0.138,0.518,123.904,154839,4,0
45,0.638,0.532,-8.598,0.0915,0.572,0.0,0.0962,0.495,93.972,201762,1,1
59,0.79,0.566,-6.402,0.0413,0.685,0.0,0.0886,0.587,121.948,180669,1,0
44,0.668,0.655,-3.863,0.0404,0.0827,0.0,0.0789,0.319,120.073,186674,8,0
54,0.689,0.681,-6.578,0.0289,0.265,0.0,0.272,0.615,104.064,210012,11,0
43,0.799,0.667,-5.725,0.067,0.789,0.0,0.128,0.593,130.021,153167,3,1
43,0.637,0.591,-9.134,0.206,0.0444,0.0,0.126,0.773,83.0,161928,10,0
51,0.846,0.394,-8.144,0.0996,0.36,0.0,0.0926,0.644,130.022,209255,5,0
47,0.722,0.78,-3.553,0.102,0.292,0.0,0.0541,0.812,109.423,160242,3,0
41,0.535,0.635,-6.364,0.0473,0.415,0.000847,0.0712,0.434,99.01,184894,7,0
40,0.767,0.63,-8.005,0.0486,0.129,0.0,0.0992,0.808,134.001,150448,6,1
67,0.753,0.396,-8.19,0.133,0.525,0.0,0.182,0.724,80.951,166661,11,1
48,0.712,0.605,-6.45,0.142,0.132,0.0,0.131,0.511,94.953,214490,9,1
43,0.899,0.42,-11.74,0.37,0.6,2.68e-06,0.114,0.426,120.06,176000,4,0
45,0.449,0.598,-4.92,0.269,0.375,0.0,0.105,0.689,48.981,198621,3,0
49,0.541,0.59,-6.303,0.158,0.00325,0.0,0.0415,0.776,192.318,156604,1,1
50,0.739,0.708,-6.761,0.059,0.0769,4.74e-06,0.241,0.216,97.975,199460,5,0
60,0.706,0.796,-3.316,0.204,0.505,0.0,0.0642,0.804,160.182,267000,5,0
64,0.586,0.264,-12.856,0.0616,0.71,0.0,0.0936,0.21,80.162,186000,10,1
67,0.782,0.63,-10.022,0.317,0.421,0.0,0.268,0.293,139.942,219429,9,0
45,0.67,0.562,-6.036,0.035,0.596,0.0,0.0726,0.446,85.887,262587,7,0
43,0.733,0.685,-6.211,0.0308,0.338,0.0,0.28,0.117,109.067,204220,0,1
71,0.699,0.531,-5.714,0.0889,0.107,0.0,0.568,0.701,127.967,243021,0,1
61,0.616,0.723,-6.744,0.0335,0.231,0.0,0.188,0.449,95.071,187422,0,0
49,0.778,0.579,-9.112,0.0838,0.598,7.45e-06,0.14,0.826,99.996,203179,1,0
76,0.776,0.5,-4.788,0.0979,0.0537,0.0,0.344,0.491,92.027,190435,11,1
48,0.594,0.751,-5.452,0.253,0.204,0.0,0.0921,0.526,89.331,213484,4,0
70,0.832,0.484,-4.06,0.189,0.665,1.02e-05,0.0822,0.83,142.111,257646,10,1
31,0.316,0.257,-9.802,0.0331,0.0168,0.00484,0.244,0.113,77.009,212184,7,1
61,0.678,0.871,-4.781,0.0342,0.0587,0.249,0.0928,0.28,117.029,285973,6,1
66,0.498,0.721,-5.232,0.0282,0.136,0.7,0.0933,0.589,140.027,226440,10,1
58,0.48,0.717,-6.663,0.23,0.0625,0.000685,0.0814,0.335,109.756,247547,0,1
55,0.39,0.255,-9.676,0.0299,0.806,1.14e-06,0.0887,0.179,122.056,281947,6,0
58,0.418,0.547,-4.932,0.0295,0.211,0.0443,0.187,0.13,131.99,230720,1,1
77,0.544,0.552,-7.45,0.0991,0.67,4.57e-05,0.415,0.554,159.738,184516,9,1
60,0.611,0.677,-6.745,0.034,0.0764,0.0698,0.241,0.233,166.04,255320,10,0
75,0.602,0.881,-5.875,0.0443,0.00462,0.0266,0.111,0.577,125.012,467587,1,0
57,0.632,0.592,-9.735,0.162,0.124,0.0,0.53,0.499,89.522,213622,11,0
61,0.652,0.669,-7.797,0.0262,0.122,0.00039,0.169,0.769,115.047,194009,11,0
62,0.345,0.313,-10.098,0.0681,0.717,0.000822,0.1,0.164,207.969,237973,4,1
70,0.925,0.548,-6.572,0.0658,0.394,0.000128,0.11,0.0922,100.015,183160,7,1
78,0.674,0.428,-9.504,0.122,0.121,0.0,0.132,0.337,84.878,190185,7,1
70,0.375,0.304,-14.52,0.0302,0.943,0.303,0.126,0.147,147.989,336613,1,1
64,0.373,0.63,-5.131,0.0461,0.0552,0.0,0.107,0.352,115.942,202200,7,1
64,0.681,0.621,-10.024,0.34,0.036,0.00555,0.138,0.428,135.538,298027,1,1
58,0.665,0.389,-6.709,0.441,0.745,0.000982,0.326,0.521,89.962,210001,1,1
71,0.526,0.712,-6.525,0.0356,0.0161,0.0,0.179,0.32,105.009,241440,11,0
48,0.4,0.726,-7.232,0.0311,0.0447,0.838,0.549,0.806,92.299,152040,0,1
58,0.784,0.55,-8.645,0.0632,0.551,0.000607,0.0899,0.715,81.676,188385,8,1
66,0.566,0.664,-9.081,0.0281,0.0928,0.305,0.0903,0.764,91.117,298760,8,1
70,0.652,0.549,-7.555,0.039,0.317,0.0,0.104,0.186,120.073,312427,6,0
65,0.571,0.172,-20.7,0.0318,0.979,0.275,0.124,0.297,90.972,307698,7,1
60,0.488,0.555,-7.315,0.0398,0.41,0.0,0.494,0.375,147.88,207720,4,1
62,0.678,0.662,-6.473,0.3,0.0123,0.0,0.133,0.498,80.318,234160,1,1
63,0.518,0.81,-6.445,0.029,0.016,0.0013,0.115,0.179,99.968,325547,8,1
70,0.742,0.546,-7.694,0.0315,0.172,0.38,0.115,0.868,104.996,260520,1,1
59,0.443,0.737,-4.509,0.0293,0.00149,0.0032,0.121,0.746,115.277,312227,0,1
67,0.533,0.251,-11.283,0.0372,0.873,0.104,0.134,0.186,77.503,223600,7,0
54,0.612,0.476,-8.256,0.0275,0.861,0.00401,0.147,0.257,118.383,288720,8,1
65,0.464,0.815,-6.371,0.0368,0.00871,0.201,0.162,0.467,161.845,298920,10,1
65,0.723,0.669,-6.784,0.0348,0.0522,0.192,0.109,0.35,125.051,224133,0,1
63,0.637,0.503,-6.927,0.336,0.713,0.000113,0.109,0.661,81.061,208000,1,1
58,0.348,0.263,-8.531,0.0516,0.835,0.654,0.129,0.12,74.517,236000,0,1
63,0.514,0.632,-6.305,0.0501,0.208,0.0132,0.115,0.31,94.569,233818,2,1
61,0.823,0.411,-7.061,0.0557,0.409,0.00135,0.649,0.397,90.997,257547,0,1
59,0.324,0.463,-7.247,0.0336,0.0781,5.63e-06,0.103,0.2,125.295,303387,8,1
9,0.547,0.43,-7.393,0.0667,0.848,0.613,0.0825,0.175,114.729,182467,2,1
62,0.835,0.481,-7.188,0.387,0.0308,0.000501,0.0896,0.34,139.581,201000,0,0
47,0.39,0.834,-6.367,0.0444,0.0554,0.18,0.103,0.684,157.077,275933,9,1
60,0.483,0.695,-5.493,0.0313,0.00461,0.000661,0.102,0.294,126.212,295333,0,1
67,0.568,0.42,-11.169,0.276,0.536,0.124,0.101,0.453,79.89,415613,7,0
75,0.303,0.9,-2.352,0.0574,0.0277,0.635,0.11,0.491,149.508,192960,2,0
68,0.829,0.435,-10.136,0.0515,0.0363,0.878,0.119,0.594,103.816,230147,0,1
69,0.847,0.386,-10.668,0.0507,0.411,0.00176,0.108,0.178,104.001,188000,9,0
57,0.595,0.772,-8.033,0.0367,0.126,0.926,0.221,0.345,134.9,163292,8,1
79,0.558,0.559,-9.222,0.0959,0.371,7.49e-06,0.109,0.62,78.558,180387,6,1
54,0.681,0.915,-5.974,0.042,0.00334,0.0817,0.354,0.607,118.027,315585,1,1
